"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"860Z200US11106","ZCTA5 11106","18225","768","5.0","1.2","4.5","1.4","7.6","1.6","7.5","1.4","9.2","1.8","17.2","2.4","10.8","1.6","17.7","2.5","10.5","2.2","10.0","1.6","71972","5601","100232","7314","37.1","(X)","(X)","(X)","(X)","(X)","8491","616","2.5","1.1","2.7","1.4","5.6","1.8","9.9","2.2","8.9","2.7","19.1","3.4","9.8","2.3","14.1","3.5","13.6","3.6","13.7","2.5","80699","12819","111598","8241","(X)","(X)","43.2","(X)","(X)","(X)","6002","566","1.8","1.3","1.8","1.4","5.1","2.2","6.7","2.5","4.9","1.8","17.6","4.5","9.9","2.5","17.6","4.8","16.7","4.4","17.7","3.4","106278","20134","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9734","681","7.3","1.7","6.3","2.3","9.6","2.6","5.7","1.8","9.2","2.6","16.1","2.7","11.5","2.2","21.0","3.9","7.1","2.1","6.2","2.0","66912","6465","87779","10921","(X)","(X)","(X)","(X)","31.6","(X)",
"860Z200US11201","ZCTA5 11201","31084","928","5.9","1.0","1.9","0.6","4.2","1.1","4.1","1.2","4.7","0.8","7.3","0.9","7.5","1.2","14.8","1.8","13.7","1.8","35.9","2.0","148282","7688","213208","11356","30.9","(X)","(X)","(X)","(X)","(X)","14797","763","1.9","0.8","1.5","0.9","5.5","1.7","2.4","1.3","4.7","1.4","5.1","1.5","4.8","1.3","12.7","2.4","13.0","2.3","48.4","3.2","195750","15938","283509","20511","(X)","(X)","31.3","(X)","(X)","(X)","11315","689","1.0","0.6","0.2","0.2","1.8","1.1","0.6","0.3","2.3","0.9","2.8","0.9","4.9","1.4","12.9","2.6","15.4","2.7","58.2","3.7","241964","13545","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16287","888","9.7","1.7","2.2","0.8","3.2","1.1","5.7","1.5","5.0","1.2","9.1","1.5","10.0","1.6","16.9","2.3","14.3","2.6","23.9","2.2","115012","10805","146456","11199","(X)","(X)","(X)","(X)","30.0","(X)",
"860Z200US11203","ZCTA5 11203","29002","792","7.3","1.0","5.3","1.0","7.4","1.0","9.3","1.4","12.6","1.5","16.9","1.8","11.9","1.3","15.9","1.5","7.9","1.1","5.7","1.0","61414","3077","80141","3644","58.1","(X)","(X)","(X)","(X)","(X)","19604","759","4.1","1.0","3.2","1.2","4.9","1.0","8.3","1.4","12.0","1.7","16.6","2.1","13.8","1.9","20.1","2.1","10.1","1.5","7.0","1.4","76809","4491","91668","4041","(X)","(X)","65.0","(X)","(X)","(X)","9054","528","1.3","0.8","1.1","1.1","3.4","1.1","5.2","1.6","9.5","2.5","15.7","2.9","14.9","3.1","24.7","3.2","14.4","2.9","9.7","2.3","94786","11006","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9398","571","14.7","2.3","9.9","2.3","12.6","2.1","13.0","3.3","15.0","2.9","18.3","3.4","7.9","1.7","5.7","1.5","2.0","0.9","0.9","0.5","34896","3059","48147","5529","(X)","(X)","(X)","(X)","40.0","(X)",
"860Z200US11204","ZCTA5 11204","25207","998","5.3","1.0","5.4","0.9","9.5","1.3","10.1","1.3","12.9","2.3","15.6","2.2","12.9","1.7","16.5","2.1","6.1","1.1","5.8","0.7","58850","4665","79120","3200","48.4","(X)","(X)","(X)","(X)","(X)","19902","971","4.6","2.3","2.5","0.8","8.7","1.4","11.0","1.8","12.9","1.8","15.4","2.4","13.9","2.1","17.5","2.2","6.6","1.2","6.9","0.9","65359","6826","84941","4171","(X)","(X)","47.5","(X)","(X)","(X)","14645","857","2.3","0.7","2.0","0.7","8.5","1.6","11.4","2.0","13.2","1.8","15.7","3.0","13.2","2.2","18.1","2.5","6.9","1.4","8.7","1.1","69066","4494","91026","4448","(X)","(X)","(X)","(X)","(X)","(X)","5305","437","14.5","3.6","17.7","3.2","14.9","3.2","9.7","2.9","8.7","2.3","12.8","3.2","8.2","2.2","9.5","4.0","3.3","1.5","0.7","0.6","27017","4157","45698","4370","(X)","(X)","(X)","(X)","42.0","(X)",
"860Z200US11205","ZCTA5 11205","16926","732","8.4","1.6","5.7","1.4","7.4","1.5","7.2","1.7","8.9","1.6","15.7","2.8","8.5","1.7","13.3","2.2","8.8","1.5","16.2","2.4","68607","4839","114380","7941","44.4","(X)","(X)","(X)","(X)","(X)","8753","543","5.2","2.1","4.7","1.5","6.5","2.0","8.7","2.6","11.3","2.7","16.6","3.7","6.8","2.2","12.3","3.1","10.7","2.4","17.2","2.8","66728","10555","127300","12623","(X)","(X)","51.2","(X)","(X)","(X)","5571","502","2.3","1.6","3.3","1.4","5.7","2.6","9.4","3.5","10.5","3.2","11.6","3.0","6.6","2.3","14.5","4.2","11.5","2.8","24.6","3.8","101729","20397","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8173","767","12.0","2.8","6.9","2.5","8.2","2.3","6.1","2.2","6.1","2.1","15.4","3.9","10.3","2.4","14.0","2.9","6.8","1.5","14.2","3.8","68170","4838","96962","8352","(X)","(X)","(X)","(X)","36.0","(X)",
"860Z200US11206","ZCTA5 11206","31256","920","12.3","1.9","7.3","1.3","12.3","1.7","8.9","1.3","10.0","1.3","12.4","1.8","11.1","1.7","11.2","1.2","6.8","1.3","7.8","1.4","49013","3388","77433","4445","46.8","(X)","(X)","(X)","(X)","(X)","18246","912","11.1","3.0","5.1","1.4","14.1","2.1","11.5","2.1","12.7","2.3","15.0","2.6","11.6","2.5","8.3","1.6","4.7","1.3","5.9","1.5","44491","4327","71085","5802","(X)","(X)","51.3","(X)","(X)","(X)","8648","628","2.6","1.2","3.1","1.3","12.3","2.8","12.4","3.3","10.7","2.7","15.1","3.7","15.5","4.1","11.0","3.0","7.1","1.9","10.2","3.0","65957","6770","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13010","825","15.7","3.3","11.1","2.7","9.5","2.5","6.3","2.0","5.2","1.4","9.0","1.7","9.9","1.9","14.6","2.3","9.0","2.3","9.7","2.2","56839","9439","81860","6624","(X)","(X)","(X)","(X)","39.4","(X)",
"860Z200US11207","ZCTA5 11207","33996","1034","15.2","1.7","6.6","1.2","11.4","1.4","9.4","1.2","10.9","1.4","16.7","1.8","9.7","1.0","10.7","1.4","5.2","1.0","4.3","0.8","45616","2643","63245","2585","60.7","(X)","(X)","(X)","(X)","(X)","20171","986","7.7","1.4","5.1","1.4","10.4","1.7","9.1","1.9","11.9","1.8","19.0","2.6","11.8","1.6","13.7","1.8","6.6","1.5","4.6","1.1","56089","3898","72780","3351","(X)","(X)","68.3","(X)","(X)","(X)","8601","639","4.1","1.7","2.2","0.9","7.8","2.3","6.5","2.5","9.5","2.5","18.4","3.3","14.8","2.7","19.9","3.4","9.1","2.4","7.8","2.2","78252","6963","93541","5573","(X)","(X)","(X)","(X)","(X)","(X)","13825","995","27.4","3.9","9.2","2.3","12.9","2.4","10.6","2.1","10.0","1.8","13.0","2.7","6.5","1.4","5.8","2.2","2.0","0.9","2.6","1.0","25426","3979","43456","4235","(X)","(X)","(X)","(X)","47.8","(X)",
"860Z200US11208","ZCTA5 11208","33551","1137","14.2","1.7","4.7","0.9","8.8","1.4","11.2","1.8","11.3","1.5","15.3","1.4","12.3","2.0","12.1","1.7","5.1","1.0","4.9","1.1","49679","3003","70501","3930","75.0","(X)","(X)","(X)","(X)","(X)","23995","878","10.2","1.7","3.1","0.9","8.9","1.9","9.9","1.7","12.3","1.8","17.2","2.2","12.6","2.2","14.0","2.1","6.2","1.4","5.7","1.5","57888","4687","76680","4343","(X)","(X)","77.6","(X)","(X)","(X)","12102","732","3.5","1.4","1.9","1.1","5.8","1.9","7.4","2.3","12.9","3.2","19.2","2.9","15.4","3.1","16.8","2.9","8.2","1.9","8.9","2.6","73867","6823","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9556","828","25.8","4.0","8.9","2.7","11.3","2.9","14.9","4.4","10.8","2.3","11.0","2.9","8.0","2.2","7.0","2.3","1.3","1.2","0.9","0.7","26805","2474","44442","7728","(X)","(X)","(X)","(X)","61.9","(X)",
"860Z200US11209","ZCTA5 11209","30150","838","5.5","0.9","3.7","0.8","5.9","1.0","7.2","1.4","9.0","1.3","13.8","1.2","12.5","1.4","19.0","1.4","8.1","0.8","15.2","1.3","84145","5152","114589","4426","39.1","(X)","(X)","(X)","(X)","(X)","17110","727","2.6","0.8","1.5","0.6","4.5","1.2","5.5","1.8","7.9","1.6","12.4","2.0","12.2","1.8","21.6","2.1","10.3","1.1","21.5","1.9","108350","5176","138315","6036","(X)","(X)","42.4","(X)","(X)","(X)","13190","649","1.5","0.7","1.0","0.5","3.9","1.3","5.9","2.3","7.3","1.8","10.7","2.3","11.3","1.9","21.5","2.3","11.1","1.6","25.7","2.3","119971","4466","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13040","732","9.5","2.0","6.8","1.6","8.0","1.7","9.6","2.2","10.4","2.0","16.0","1.8","12.7","1.9","15.3","2.3","5.4","1.4","6.3","1.6","59701","5109","81040","7313","(X)","(X)","(X)","(X)","34.1","(X)",
"860Z200US11210","ZCTA5 11210","21720","798","5.7","1.4","2.9","0.8","4.9","1.2","6.1","1.3","10.7","1.7","18.6","2.0","12.7","1.8","18.4","2.2","9.4","1.3","10.5","1.4","77378","3936","105692","4877","60.8","(X)","(X)","(X)","(X)","(X)","15430","760","3.7","1.1","0.8","0.4","4.0","1.1","4.9","1.8","10.5","2.2","17.2","2.3","12.9","2.4","20.5","2.8","12.5","1.7","13.0","1.9","89240","8279","120659","6189","(X)","(X)","65.9","(X)","(X)","(X)","9405","633","2.2","0.9","0.4","0.4","3.2","1.2","2.8","1.7","9.6","3.4","14.6","2.8","11.2","2.4","22.9","3.3","14.3","2.5","18.8","2.7","110632","4771","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6290","599","11.8","3.9","8.4","2.4","7.8","3.2","11.6","3.1","12.5","2.9","21.5","4.0","11.9","2.9","9.3","2.2","2.4","1.4","2.8","1.4","46912","7216","60817","6843","(X)","(X)","(X)","(X)","46.3","(X)",
"860Z200US11211","ZCTA5 11211","26082","876","6.5","1.3","6.1","1.4","10.4","1.5","4.5","1.0","6.4","1.3","10.4","1.4","8.9","1.3","13.6","1.8","11.2","2.1","22.0","1.9","89091","6368","132181","7424","40.4","(X)","(X)","(X)","(X)","(X)","12418","700","4.8","1.7","6.1","2.3","13.6","2.7","6.5","1.6","8.9","2.5","11.1","2.5","8.8","1.9","11.4","2.4","9.1","2.1","19.6","2.7","73113","11147","120065","9319","(X)","(X)","42.6","(X)","(X)","(X)","8927","715","2.8","1.5","5.6","3.1","15.1","3.4","5.4","1.6","7.5","2.8","8.2","2.3","7.8","1.9","11.8","3.1","10.7","2.7","25.1","3.6","88429","15985","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13664","818","8.5","2.0","6.2","1.6","7.4","1.8","3.1","1.2","4.8","1.2","9.7","2.1","9.2","2.1","15.3","2.6","13.5","3.6","22.4","3.0","105718","13614","139148","10833","(X)","(X)","(X)","(X)","37.4","(X)",
"860Z200US11212","ZCTA5 11212","31594","1177","21.6","2.6","10.8","2.0","11.8","1.8","9.8","1.5","11.5","1.6","15.0","2.0","7.1","1.0","8.3","1.9","2.2","0.7","1.9","0.5","30733","2339","47426","2896","55.3","(X)","(X)","(X)","(X)","(X)","16368","1250","9.7","2.2","7.9","3.5","10.3","1.8","11.2","2.7","12.7","2.3","18.7","3.0","10.2","1.8","13.4","3.2","3.5","1.2","2.4","0.8","47271","6224","61518","4254","(X)","(X)","64.7","(X)","(X)","(X)","5096","612","4.3","2.4","4.8","5.1","9.4","3.5","8.7","3.4","9.2","4.5","17.7","4.8","17.2","4.5","15.2","4.1","7.8","3.3","5.7","2.4","67274","11556","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15226","930","34.9","4.6","13.9","3.2","13.7","3.2","10.0","2.2","9.9","2.5","10.3","2.5","3.6","1.3","2.5","1.0","0.5","0.4","0.6","0.5","15571","2104","29015","2513","(X)","(X)","(X)","(X)","43.5","(X)",
"860Z200US11213","ZCTA5 11213","26098","904","9.4","1.6","8.3","1.6","11.1","1.8","9.4","2.0","12.3","1.9","12.0","1.5","11.7","2.0","13.0","1.7","6.6","1.2","6.1","1.0","48896","4319","77637","5041","50.9","(X)","(X)","(X)","(X)","(X)","14481","761","5.9","1.7","3.8","1.3","11.6","2.9","9.9","2.4","14.4","2.6","11.7","2.1","11.8","1.9","15.1","2.5","7.7","1.8","8.1","1.8","54883","6438","90565","7966","(X)","(X)","57.2","(X)","(X)","(X)","6100","559","2.6","1.3","1.8","1.2","7.3","3.7","6.5","3.0","13.5","3.9","13.6","3.7","12.5","3.0","16.2","3.5","11.0","3.4","14.9","3.5","83441","9156","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11617","905","14.1","2.6","14.0","2.7","10.7","2.4","9.4","3.4","10.2","2.8","12.6","2.4","11.9","3.7","9.7","2.4","4.6","1.6","2.9","0.9","38328","5126","57521","3796","(X)","(X)","(X)","(X)","42.2","(X)",
"860Z200US11214","ZCTA5 11214","31716","863","5.7","0.8","7.1","1.3","9.6","1.2","7.3","1.0","13.2","1.4","15.9","1.6","11.0","1.2","15.6","1.3","7.2","1.0","7.2","1.1","58487","3055","83512","3895","52.6","(X)","(X)","(X)","(X)","(X)","22330","868","4.8","1.0","2.9","0.9","7.6","1.3","7.8","1.1","13.8","1.8","16.8","2.0","11.5","1.6","18.1","1.8","8.5","1.3","8.2","1.3","67335","3405","92444","4858","(X)","(X)","53.7","(X)","(X)","(X)","16187","763","4.1","1.1","3.0","1.1","7.4","1.4","7.0","1.2","12.8","2.1","16.6","2.1","11.8","1.6","19.6","2.3","8.2","1.3","9.5","1.7","72093","7009","97377","6166","(X)","(X)","(X)","(X)","(X)","(X)","9386","613","9.3","1.8","17.7","3.6","15.4","2.9","6.7","1.5","11.1","1.9","16.0","3.4","9.1","2.5","9.7","2.3","2.3","0.9","2.6","1.4","36439","5284","53241","5316","(X)","(X)","(X)","(X)","45.6","(X)",
"860Z200US11215","ZCTA5 11215","29395","1166","3.3","0.9","1.0","0.4","3.6","1.2","2.0","0.7","4.6","1.1","8.8","1.5","8.9","1.3","16.0","1.7","14.7","1.9","37.1","2.0","156930","8212","214768","9691","30.8","(X)","(X)","(X)","(X)","(X)","17696","847","2.3","1.2","0.4","0.3","2.4","1.4","1.6","0.9","2.6","0.7","6.2","1.8","6.5","1.5","14.7","2.0","15.0","2.4","48.4","2.9","192917","10656","262317","12517","(X)","(X)","29.6","(X)","(X)","(X)","14833","766","1.9","1.4","0.0","0.3","1.1","0.6","1.3","0.9","2.0","0.7","4.6","1.3","5.7","1.7","12.6","2.1","15.1","2.4","55.6","3.1","221185","12324","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11699","861","4.8","1.4","2.2","1.0","5.5","2.2","2.6","1.0","7.6","2.2","13.3","2.7","13.2","3.0","19.4","3.1","14.8","3.5","16.7","3.9","101281","5744","124950","8925","(X)","(X)","(X)","(X)","30.4","(X)",
"860Z200US11216","ZCTA5 11216","26106","910","7.0","1.3","4.5","1.0","6.8","1.4","5.2","1.1","9.2","1.7","12.8","1.6","12.9","1.8","15.6","1.9","10.6","1.6","15.3","1.8","84661","5694","116617","6202","47.6","(X)","(X)","(X)","(X)","(X)","11832","805","4.3","1.6","1.5","0.8","5.6","1.7","4.5","1.6","12.1","3.4","13.5","2.8","11.6","2.4","16.3","2.6","11.3","2.6","19.4","3.1","94016","7586","136466","12423","(X)","(X)","55.3","(X)","(X)","(X)","7065","564","0.4","0.6","1.1","0.8","3.8","1.7","3.6","1.9","9.7","4.4","7.0","2.4","13.5","3.4","18.4","3.6","13.0","3.2","29.6","4.8","138504","17644","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14274","748","9.2","1.9","7.2","1.8","7.8","1.9","5.8","1.7","7.1","1.9","13.2","2.2","14.1","2.4","15.5","2.3","9.3","1.7","10.9","2.3","74626","6311","94254","5575","(X)","(X)","(X)","(X)","39.6","(X)",
"860Z200US11217","ZCTA5 11217","18052","770","7.1","1.5","3.2","1.0","3.6","0.8","4.8","1.1","5.9","1.5","8.7","1.6","7.8","2.0","14.6","2.4","10.2","1.6","33.9","2.6","133269","12241","195414","12648","32.8","(X)","(X)","(X)","(X)","(X)","8180","679","1.7","0.8","1.7","1.1","2.4","1.2","4.8","1.8","5.7","1.9","7.6","2.2","8.8","3.6","12.5","2.5","9.6","2.1","45.2","3.7","176625","24723","255708","17914","(X)","(X)","32.4","(X)","(X)","(X)","6005","598","0.4","0.5","0.6","0.7","1.8","1.1","2.7","1.7","3.6","1.9","5.3","1.8","5.6","4.0","12.4","2.7","11.9","2.7","55.7","4.6","221412","21369","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9872","772","11.6","2.5","4.6","1.6","4.6","1.3","5.0","1.8","6.3","2.0","9.7","2.2","7.3","1.9","16.4","3.4","10.8","2.1","23.6","3.6","101623","8825","141954","18470","(X)","(X)","(X)","(X)","32.5","(X)",
"860Z200US11218","ZCTA5 11218","26140","1106","3.3","0.8","4.0","1.1","6.2","1.1","7.3","1.4","11.0","1.9","15.1","2.4","11.8","1.7","16.5","1.9","9.9","1.3","14.7","2.9","81857","5488","124925","20211","39.2","(X)","(X)","(X)","(X)","(X)","17252","1094","1.4","0.6","2.4","0.8","5.4","1.3","7.5","2.0","10.6","2.5","14.5","3.1","10.4","1.8","16.7","2.5","11.7","1.7","19.4","4.2","91654","9279","146812","29714","(X)","(X)","43.4","(X)","(X)","(X)","13114","1078","0.1","0.1","2.2","0.9","5.3","1.6","6.0","1.5","9.1","1.9","13.1","2.8","9.5","2.2","17.9","2.6","13.4","2.0","23.3","5.1","111035","9475","163897","37046","(X)","(X)","(X)","(X)","(X)","(X)","8888","663","7.5","2.0","7.4","2.7","8.1","2.1","7.3","2.3","12.2","2.8","16.7","3.3","14.9","3.3","15.7","3.1","6.4","1.7","3.9","1.5","58633","5007","75171","5182","(X)","(X)","(X)","(X)","30.3","(X)",
"860Z200US11219","ZCTA5 11219","24000","887","6.2","1.2","7.8","1.5","14.1","1.6","12.4","1.9","13.0","1.6","17.2","2.0","9.2","1.5","11.0","1.7","4.7","1.1","4.4","0.8","44450","2802","67012","3475","49.5","(X)","(X)","(X)","(X)","(X)","18893","774","4.7","1.3","5.0","1.3","14.5","1.9","12.9","2.2","15.4","2.1","16.6","2.0","9.3","1.9","11.3","1.9","5.3","1.4","5.0","1.0","46739","3667","70731","4012","(X)","(X)","50.4","(X)","(X)","(X)","15146","824","3.9","1.3","5.3","1.6","14.1","2.1","14.6","2.7","14.5","2.2","16.0","2.2","9.0","2.2","11.8","2.3","5.3","1.6","5.5","1.1","46000","3822","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5107","601","13.6","3.2","17.6","5.3","14.3","3.2","11.8","3.6","7.9","2.5","17.5","4.2","6.2","2.0","8.5","3.3","1.2","0.8","1.4","1.2","29163","4510","45964","5118","(X)","(X)","(X)","(X)","44.0","(X)",
"860Z200US11220","ZCTA5 11220","27487","913","6.1","1.1","5.9","1.0","10.4","1.4","9.7","1.5","12.1","1.5","17.3","1.7","12.8","1.7","13.4","1.5","5.9","0.9","6.3","1.0","57046","2456","80054","3843","50.2","(X)","(X)","(X)","(X)","(X)","19713","861","4.2","1.0","2.9","0.8","12.2","1.4","12.6","2.0","13.2","1.9","18.7","2.3","10.9","1.9","13.3","1.6","6.0","1.1","5.9","1.1","55795","2477","78105","4135","(X)","(X)","54.0","(X)","(X)","(X)","13508","828","2.0","0.7","1.6","0.8","10.2","1.6","12.1","2.2","15.4","2.5","18.7","2.4","10.5","2.1","15.0","1.9","7.3","1.5","7.2","1.5","59762","3049","85967","4888","(X)","(X)","(X)","(X)","(X)","(X)","7774","666","14.4","3.0","13.2","2.7","11.8","2.8","5.1","1.5","10.0","2.5","13.2","2.9","15.0","3.3","10.6","3.0","3.0","1.1","3.7","1.3","41951","5045","64171","5904","(X)","(X)","(X)","(X)","34.8","(X)",
"860Z200US11221","ZCTA5 11221","33851","1262","8.8","1.4","6.8","1.4","7.9","1.5","7.1","1.4","9.1","1.1","14.0","1.6","12.5","1.5","17.6","1.9","7.9","1.1","8.3","1.2","66923","4211","92568","5336","52.5","(X)","(X)","(X)","(X)","(X)","17262","1079","7.9","1.9","6.4","2.0","6.9","1.7","6.7","2.3","10.8","2.0","12.4","2.0","13.8","2.5","18.4","2.7","7.1","1.7","9.5","2.1","72945","7624","95643","7260","(X)","(X)","57.2","(X)","(X)","(X)","7823","809","4.2","2.3","3.1","1.8","5.0","2.2","6.8","4.6","6.5","2.6","10.5","2.6","16.0","3.7","20.4","4.4","12.2","3.5","15.5","3.6","95396","10999","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16589","899","10.6","1.9","7.3","2.2","9.0","2.3","8.1","1.8","8.2","1.6","14.2","2.0","11.7","1.8","17.0","2.3","7.7","1.4","6.2","1.3","60154","6822","84745","7275","(X)","(X)","(X)","(X)","46.7","(X)",
"860Z200US11222","ZCTA5 11222","18636","682","4.0","1.0","3.5","1.1","4.0","1.2","5.2","1.5","6.0","1.4","11.6","2.0","11.2","1.8","20.0","2.5","13.5","1.6","20.9","2.6","110385","7390","136729","6413","38.4","(X)","(X)","(X)","(X)","(X)","7738","473","2.2","1.3","1.1","0.7","3.3","1.5","5.4","1.9","5.1","1.8","11.6","2.9","11.3","2.4","19.8","3.5","13.1","2.4","27.0","3.9","122292","11139","156217","9538","(X)","(X)","42.2","(X)","(X)","(X)","5898","473","1.2","1.1","0.5","0.4","3.3","1.8","5.3","2.1","4.2","2.0","10.1","3.2","7.8","2.2","19.7","4.2","14.3","2.7","33.6","5.0","143472","13933","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10898","677","5.3","1.6","5.4","1.8","4.6","1.5","5.3","2.2","6.4","2.0","12.0","2.8","11.3","2.5","20.7","3.6","13.3","2.3","15.8","2.7","99316","8710","119625","7070","(X)","(X)","(X)","(X)","35.7","(X)",
"860Z200US11223","ZCTA5 11223","27484","826","7.7","1.5","8.4","1.4","11.1","1.6","7.7","0.9","10.0","1.2","13.6","1.5","10.6","1.4","14.9","1.5","6.6","0.9","9.5","1.3","57281","5244","88967","4919","54.1","(X)","(X)","(X)","(X)","(X)","20076","795","5.2","1.5","4.1","1.0","9.7","1.6","8.0","1.2","10.0","1.4","14.5","1.9","12.6","1.9","16.4","2.0","8.1","1.3","11.6","1.7","72109","5623","101870","6284","(X)","(X)","56.9","(X)","(X)","(X)","14538","717","2.3","0.7","3.2","1.2","8.4","1.6","7.3","1.4","10.4","1.6","14.6","2.3","12.4","2.0","18.0","2.4","9.7","1.7","13.6","1.9","82639","5827","114732","7983","(X)","(X)","(X)","(X)","(X)","(X)","7408","624","15.5","3.6","20.7","3.8","15.0","3.3","7.0","2.0","11.1","2.5","11.2","2.5","6.7","1.9","9.0","2.5","2.1","0.9","1.8","1.2","24223","3119","46607","6867","(X)","(X)","(X)","(X)","44.6","(X)",
"860Z200US11224","ZCTA5 11224","19218","823","10.5","1.7","16.5","2.0","12.8","1.8","8.0","2.1","13.0","2.2","13.2","2.1","5.8","1.3","8.9","2.8","4.4","1.2","7.0","1.9","37241","3595","64289","5374","48.6","(X)","(X)","(X)","(X)","(X)","12158","883","5.6","1.7","7.0","2.0","13.9","2.8","10.6","2.9","14.2","2.9","15.2","2.7","5.9","1.8","13.0","4.6","5.2","1.7","9.5","2.9","48484","5326","79991","7927","(X)","(X)","51.3","(X)","(X)","(X)","7029","837","2.6","1.6","4.1","2.6","13.1","3.2","8.9","2.9","14.1","4.4","12.6","3.0","8.2","3.0","16.5","7.0","7.0","2.6","12.8","4.0","61735","10640","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7060","632","19.1","4.3","32.6","4.8","11.5","2.7","5.6","2.6","9.2","3.0","11.5","3.4","4.0","2.0","2.3","1.2","2.3","1.2","1.8","1.3","14366","2386","34256","4382","(X)","(X)","(X)","(X)","43.5","(X)",
"860Z200US11225","ZCTA5 11225","24609","853","6.1","1.5","5.1","1.3","8.8","1.6","7.7","1.6","9.8","2.1","14.8","2.0","13.2","1.8","16.5","2.2","8.6","1.6","9.4","1.6","68542","5938","97104","6308","50.2","(X)","(X)","(X)","(X)","(X)","12623","780","3.5","1.4","2.5","1.5","7.4","2.0","7.4","2.6","10.5","2.9","17.7","3.4","13.5","3.5","16.8","3.3","9.3","2.1","11.4","2.4","77327","9281","108892","9267","(X)","(X)","59.2","(X)","(X)","(X)","6373","594","1.4","1.3","1.7","2.4","5.1","2.2","7.8","4.1","6.6","3.1","12.1","3.6","11.5","4.1","20.9","4.8","12.9","3.1","20.1","4.0","109303","14236","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11986","866","9.2","2.4","8.1","2.3","11.2","2.5","8.0","1.9","10.0","3.6","12.5","1.9","13.8","2.2","15.2","2.7","6.6","1.8","5.5","2.0","55038","6883","77185","6214","(X)","(X)","(X)","(X)","38.0","(X)",
